Gene stable ID,Transcript stable ID,Gene name,Gene description,Transcript type,Transcript name,Gene type,Phenotype description,Study external reference
ENSG00000125124,ENST00000682113,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-231,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683343,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-271,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683347,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-272,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682001,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-224,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682757,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-257,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682420,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-240,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000684635,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-306,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000684402,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-303,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682705,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-253,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683099,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-267,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683504,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-278,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000684194,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-300,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000684246,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-302,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683690,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-284,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000684020,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-295,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682735,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-255,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682370,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-239,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683396,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-274,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000684128,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-299,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683248,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-270,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682597,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-250,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682096,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-230,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682948,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-263,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683609,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-280,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682188,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-234,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000684044,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-296,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683020,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-266,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682960,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-264,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683858,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-287,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000684446,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-304,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682449,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-242,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682429,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-241,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683485,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-277,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682146,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-232,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682493,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-247,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000684531,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-305,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000564123,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-208,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683170,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-268,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000245157,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-201,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000565859,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-212,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682723,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-254,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683008,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-265,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683410,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-275,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682875,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-260,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000684057,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-297,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000561877,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-203,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000684640,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-307,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000684673,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-308,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683644,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-281,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682201,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-235,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682658,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-252,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682348,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-237,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683959,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-291,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682482,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-245,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000566210,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-213,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000569192,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-219,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683976,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-292,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683533,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-279,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000684684,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-309,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683719,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-285,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683669,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-283,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682005,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-225,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682623,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-251,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000683660,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-282,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000566495,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-216,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682857,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-259,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000562012,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-205,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682919,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-261,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682021,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-226,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000562059,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-206,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000569342,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-220,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000682561,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-249,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000561951,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-204,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000561853,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-202,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000565378,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-210,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000569941,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-221,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000125124,ENST00000566689,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-217,protein_coding,BARDET-BIEDL SYNDROME 2,615981
ENSG00000138002,ENST00000509128,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-217,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000260570,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],protein_coding,IFT172-201,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000675690,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],protein_coding,IFT172-225,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000507184,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-216,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000675410,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-223,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000674932,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-222,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000676119,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-233,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000494163,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-215,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000674824,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-221,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000674594,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-219,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000674701,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-220,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000479419,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-212,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000420854,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-204,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000480892,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-213,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000450564,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-206,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000443889,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],protein_coding,IFT172-205,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000475909,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-209,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000476693,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-211,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000675826,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-229,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000676101,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-232,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000675963,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-231,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000675618,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-224,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000675729,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-227,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000489492,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-214,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000463613,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-207,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000511842,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-218,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000359466,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],protein_coding,IFT172-202,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000416524,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],protein_coding,IFT172-203,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000675728,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],protein_coding,IFT172-226,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000676300,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-234,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000476264,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-210,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000675925,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-230,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000475476,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-208,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000138002,ENST00000675757,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-228,protein_coding,BARDET-BIEDL SYNDROME 20,619471
ENSG00000156172,ENST00000286688,CFAP418,cilia and flagella associated protein 418 [Source:HGNC Symbol;Acc:HGNC:27232],protein_coding,CFAP418-201,protein_coding,BARDET-BIEDL SYNDROME 21,617406
ENSG00000096872,ENST00000519968,IFT74,intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424],protein_coding,IFT74-210,protein_coding,BARDET-BIEDL SYNDROME 22,617119
ENSG00000096872,ENST00000433700,IFT74,intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424],protein_coding,IFT74-203,protein_coding,BARDET-BIEDL SYNDROME 22,617119
ENSG00000096872,ENST00000517444,IFT74,intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424],protein_coding,IFT74-207,protein_coding,BARDET-BIEDL SYNDROME 22,617119
ENSG00000096872,ENST00000443698,IFT74,intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424],protein_coding,IFT74-204,protein_coding,BARDET-BIEDL SYNDROME 22,617119
ENSG00000096872,ENST00000648373,IFT74,intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424],nonsense_mediated_decay,IFT74-211,protein_coding,BARDET-BIEDL SYNDROME 22,617119
ENSG00000096872,ENST00000380062,IFT74,intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424],protein_coding,IFT74-201,protein_coding,BARDET-BIEDL SYNDROME 22,617119
ENSG00000096872,ENST00000518614,IFT74,intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424],protein_coding,IFT74-209,protein_coding,BARDET-BIEDL SYNDROME 22,617119
ENSG00000096872,ENST00000429045,IFT74,intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424],protein_coding,IFT74-202,protein_coding,BARDET-BIEDL SYNDROME 22,617119
ENSG00000096872,ENST00000517866,IFT74,intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424],protein_coding,IFT74-208,protein_coding,BARDET-BIEDL SYNDROME 22,617119
